sheet_title,coord,value_type,fkt_name,fkt_code,used_names,used_meanings,used_py,py_fkt,model_code,code_duration
Kalkulation,Kalkulation!C37,ArrayFormula,fkt_kalkulation_c37,"'''=Act_axn_k(x+$A37,MAX(0,n-$A37),Sex,Tafel,Zins,1)'''","['k', 'n', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Based on the Excel formula `=Act_axn_k(x+$A37,MAX(0,n-$A37),Sex,Tafel,Zins,1)`, here's the Python implementation:

```python
def fkt_kalkulation_c37():
    x = get_excel_global('x')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    Tafel = get_excel_global('Tafel')
    Zins = get_excel_global('Zins')

    A37_value = get_cell_value(""Kalkulation!A37"")
    return act_axn_k(x + A37_value, max(0, n - A37_value), Sex, Tafel, Zins, 1)
```

This implementation:
1. Retrieves the global variables used in the formula
2. Gets the value from cell A37 in the Kalkulation sheet
3. Calls the `act_axn_k` function with the appropriate parameters:
   - First parameter: x + A37 value
   - Second parameter: MAX(0, n - A37 value) implemented as max(0, n - A37_value)
   - Third to fifth parameters: the global variables Sex, Tafel, and Zins
   - Sixth parameter: the constant 1 as specified in the formula",devstral-small-2:24b,10251
Kalkulation,Kalkulation!D37,ArrayFormula,fkt_kalkulation_d37,"'''=Act_axn_k(x+$A37,MAX(0,t-$A37),Sex,Tafel,Zins,1)'''","['k', 'n', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_d37():
    k = get_excel_global('k')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    t = get_excel_global('t')
    Tafel = get_excel_global('Tafel')
    x = get_excel_global('x')
    Zins = get_excel_global('Zins')

    A37_value = get_cell_value(""Kalkulation!A37"")
    return act_axn_k(x + A37_value, max(0, t - A37_value), Sex, Tafel, Zins, 1)
```

This implementation:
1. Retrieves all the named parameters using get_excel_global
2. Gets the value from cell A37 in the Kalkulation sheet
3. Calls the act_axn_k function with the appropriate parameters:
   - First parameter: x + A37 value
   - Second parameter: max(0, t - A37 value)
   - Third parameter: Sex
   - Fourth parameter: Tafel
   - Fifth parameter: Zins
   - Sixth parameter: 1 (hardcoded as in the original formula)",devstral-small-2:24b,9505
Kalkulation,Kalkulation!E37,ArrayFormula,fkt_kalkulation_e37,"'''=B37-P_xt*D37+gamma2*(C37-Act_axn_k(x,n,Sex,Tafel,Zins,1)/Act_axn_k(x,t,Sex,Tafel,Zins,1)*D37)'''","['gamma2', 'k', 'n', 'P_xt', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_e37():
    B37 = get_cell_value(""Kalkulation!B37"")
    P_xt = get_excel_global('P_xt')
    D37 = get_cell_value(""Kalkulation!D37"")
    gamma2 = get_excel_global('gamma2')
    C37 = get_cell_value(""Kalkulation!C37"")
    x = get_excel_global('x')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    Tafel = get_excel_global('Tafel')
    Zins = get_excel_global('Zins')
    t = get_excel_global('t')

    return B37 - P_xt * D37 + gamma2 * (C37 - act_axn_k(x, n, Sex, Tafel, Zins, 1) / act_axn_k(x, t, Sex, Tafel, Zins, 1) * D37)
```

This Python function:
1. Retrieves all necessary cell values and global names
2. Implements the exact same calculation as the Excel formula
3. Uses the provided `act_axn_k` function for the actuarial calculation
4. Returns the computed result

The formula structure is preserved exactly as in the Excel version, with proper operator precedence maintained through parentheses.",devstral-small-2:24b,10867
Kalkulation,Kalkulation!F37,str,fkt_kalkulation_f37,'''=VS*E37''',['VS'],[],[],"Based on the Excel formula `=VS*E37`, here's the Python equivalent:

```python
def fkt_kalkulation_f37():
    VS = get_excel_global('VS')
    value = get_cell_value(""Kalkulation!E37"")
    return VS * value
```

This implementation:
1. Retrieves the global named range 'VS' using `get_excel_global`
2. Gets the cell value from ""Kalkulation!E37"" using `get_cell_value`
3. Returns the product of these two values, matching the Excel formula's behavior",devstral-small-2:24b,4726
Kalkulation,Kalkulation!G37,str,fkt_kalkulation_g37,'''=B37+gamma3*C37''',['gamma3'],[],[],"Based on the Excel formula `=B37+gamma3*C37`, here's the Python equivalent:

```python
def fkt_kalkulation_g37():
    gamma3 = get_excel_global('gamma3')
    value = get_cell_value(""Kalkulation!B37"") + gamma3 * get_cell_value(""Kalkulation!C37"")
    return value
```

This implementation:
1. Retrieves the named range 'gamma3' using `get_excel_global`
2. Gets the values from cells B37 and C37 using `get_cell_value`
3. Performs the calculation exactly as in the Excel formula
4. Returns the result",devstral-small-2:24b,5336
Kalkulation,Kalkulation!H37,ArrayFormula,fkt_kalkulation_h37,"'''=F37+alpha*t*BJB*Act_axn_k(x+A37,MAX(5-A37,0),Sex,Tafel,Zins,1)/Act_axn_k(x,5,Sex,Tafel,Zins,1)'''","['alpha', 'BJB', 'k', 'n', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_h37():
    alpha = get_excel_global('alpha')
    BJB = get_excel_global('BJB')
    k = get_excel_global('k')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    t = get_excel_global('t')
    Tafel = get_excel_global('Tafel')
    x = get_excel_global('x')
    Zins = get_excel_global('Zins')

    F37 = get_cell_value(""Kalkulation!F37"")
    A37 = get_cell_value(""Kalkulation!A37"")

    result = F37 + alpha * t * BJB * act_axn_k(x + A37, max(5 - A37, 0), Sex, Tafel, Zins, 1) / act_axn_k(x, 5, Sex, Tafel, Zins, 1)
    return result
```

Notes:
1. I've converted the Excel `MAX()` function to Python's built-in `max()` function
2. The formula structure is preserved exactly as in the Excel version
3. All named ranges are retrieved using `get_excel_global()`
4. Cell references are retrieved using `get_cell_value()`
5. The `act_axn_k()` function is called with the same parameters as in the Excel formula",devstral-small-2:24b,11028
Kalkulation,Kalkulation!I37,str,fkt_kalkulation_i37,"'''=IF(AND(x+A37>=MinAlterFlex,A37>=n-MinRLZFlex),1,0)'''","['MinAlterFlex', 'MinRLZFlex', 'n', 't', 'x']",[],[],"Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_i37():
    MinAlterFlex = get_excel_global('MinAlterFlex')
    MinRLZFlex = get_excel_global('MinRLZFlex')
    n = get_excel_global('n')
    t = get_excel_global('t')
    x = get_excel_global('x')
    A37 = get_cell_value(""Kalkulation!A37"")
    return 1 if (x + A37 >= MinAlterFlex and A37 >= n - MinRLZFlex) else 0
```

This Python function:
1. Retrieves all the named ranges as local variables
2. Gets the value from cell A37 in the Kalkulation sheet
3. Implements the same logic as the Excel formula using Python's conditional expression
4. Returns 1 if both conditions are true, otherwise returns 0",devstral-small-2:24b,7113
Kalkulation,Kalkulation!J37,str,fkt_kalkulation_j37,"'''=IF(OR(A37>n,I37),0,MIN(150,MAX(50,1%*(VS-F37))))'''","['n', 'VS']",[],[],"Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_j37():
    n = get_excel_global('n')
    VS = get_excel_global('VS')
    A37 = get_cell_value(""Kalkulation!A37"")
    I37 = get_cell_value(""Kalkulation!I37"")
    F37 = get_cell_value(""Kalkulation!F37"")

    if A37 > n or I37:
        return 0
    else:
        inner_value = VS - F37
        result = min(150, max(50, 0.01 * inner_value))
        return result
```

This Python function:
1. Retrieves the named ranges 'n' and 'VS' using get_excel_global
2. Gets the cell values A37, I37, and F37 from the ""Kalkulation"" sheet
3. Implements the same logic as the Excel formula:
   - Returns 0 if A37 > n OR I37 is true
   - Otherwise returns the minimum of 150 and the maximum of 50 and 1% of (VS - F37)
4. Uses Python's built-in min() and max() functions to replicate Excel's MIN and MAX functions
5. Converts the 1% to 0.01 in Python",devstral-small-2:24b,10508
Kalkulation,Kalkulation!K37,str,fkt_kalkulation_k37,"'''=MAX(0,H37-J37)'''",[],[],[],"Here's the Python translation of the Excel formula `=MAX(0,H37-J37)`:

```python
def fkt_kalkulation_k37():
    H37 = get_cell_value(""Kalkulation!H37"")
    J37 = get_cell_value(""Kalkulation!J37"")
    return max(0, H37 - J37)
```

This implementation:
1. Creates a function named according to the Python naming convention
2. Retrieves the cell values using `get_cell_value`
3. Implements the Excel MAX function using Python's built-in `max()`
4. Returns the result of the calculation (0 if H37-J37 is negative, otherwise H37-J37)",devstral-small-2:24b,5835
Kalkulation,Kalkulation!L37,str,fkt_kalkulation_l37,"'''=IFERROR(IF(A37>n,0,IF(A37<t,H37/G37,VS)),0)'''","['n', 't', 'VS']",[],[],"Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_l37():
    n = get_excel_global('n')
    t = get_excel_global('t')
    VS = get_excel_global('VS')
    A37 = get_cell_value(""Kalkulation!A37"")
    H37 = get_cell_value(""Kalkulation!H37"")
    G37 = get_cell_value(""Kalkulation!G37"")
    try:
        if A37 > n:
            result = 0
        else:
            if A37 < t:
                result = H37 / G37
            else:
                result = VS
    except:
        result = 0
    return result
```

This implementation:
1. Retrieves the named ranges (n, t, VS) using get_excel_global
2. Gets the cell values using get_cell_value
3. Implements the nested IF logic with IFERROR equivalent (try-except block)
4. Returns the calculated result
5. Follows Python naming conventions (snake_case for function name)
6. Maintains the same logical flow as the original Excel formula",devstral-small-2:24b,8943
Kalkulation,Kalkulation!B38,ArrayFormula,fkt_kalkulation_b38,"'''=IF(A38<=n,act_nGrAx(x+$A38,MAX(0,n-$A38),Sex,Tafel,Zins)+Act_Dx(x+n,Sex,Tafel,Zins)/Act_Dx(x+$A38,Sex,Tafel,Zins),0)'''","['n', 'Sex', 't', 'Tafel', 'x', 'Zins']","['act_dx', 'act_ngrax']","['```python\ndef act_dx(alter: int, sex: str, tafel: str, zins: float, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_dx', '```python\ndef act_ngr_ax(alter: int, n: int, sex: str, tafel: str, zins: float, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_ngrax']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_b38():
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    t = get_excel_global('t')
    Tafel = get_excel_global('Tafel')
    x = get_excel_global('x')
    Zins = get_excel_global('Zins')

    A38 = get_cell_value(""Kalkulation!A38"")

    if A38 <= n:
        return act_ngr_ax(x + A38, max(0, n - A38), Sex, Tafel, Zins) + act_dx(x + n, Sex, Tafel, Zins) / act_dx(x + A38, Sex, Tafel, Zins)
    else:
        return 0
```

This Python function:
1. Retrieves the global variables defined in the Excel workbook
2. Gets the value from cell A38 in the Kalkulation sheet
3. Implements the same logic as the Excel formula:
   - If A38 is less than or equal to n, it calculates the sum of two actuarial functions
   - Otherwise, it returns 0
4. Uses the available `act_ngr_ax` and `act_dx` functions that were provided
5. Follows Python naming conventions while maintaining the same functionality as the original Excel formula",devstral-small-2:24b,10820
Kalkulation,Kalkulation!C38,ArrayFormula,fkt_kalkulation_c38,"'''=Act_axn_k(x+$A38,MAX(0,n-$A38),Sex,Tafel,Zins,1)'''","['k', 'n', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Based on the Excel formula `=Act_axn_k(x+$A38,MAX(0,n-$A38),Sex,Tafel,Zins,1)`, here's the Python implementation:

```python
def fkt_kalkulation_c38():
    x = get_excel_global('x')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    Tafel = get_excel_global('Tafel')
    Zins = get_excel_global('Zins')

    A38_value = get_cell_value(""Kalkulation!A38"")
    return act_axn_k(x + A38_value, max(0, n - A38_value), Sex, Tafel, Zins, 1)
```

This implementation:
1. Retrieves the global variables used in the formula
2. Gets the value from cell A38 in the Kalkulation sheet
3. Calls the `act_axn_k` function with the appropriate parameters:
   - First parameter: x + A38 value
   - Second parameter: MAX(0, n - A38 value) implemented as max(0, n - A38_value)
   - Third parameter: Sex
   - Fourth parameter: Tafel
   - Fifth parameter: Zins
   - Sixth parameter: 1 (hardcoded as in the original formula)",devstral-small-2:24b,10398
Kalkulation,Kalkulation!D38,ArrayFormula,fkt_kalkulation_d38,"'''=Act_axn_k(x+$A38,MAX(0,t-$A38),Sex,Tafel,Zins,1)'''","['k', 'n', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Based on the Excel formula `=Act_axn_k(x+$A38,MAX(0,t-$A38),Sex,Tafel,Zins,1)`, here's the Python implementation:

```python
def fkt_kalkulation_d38():
    x = get_excel_global('x')
    t = get_excel_global('t')
    Sex = get_excel_global('Sex')
    Tafel = get_excel_global('Tafel')
    Zins = get_excel_global('Zins')

    A38_value = get_cell_value(""Kalkulation!A38"")
    return act_axn_k(x + A38_value, max(0, t - A38_value), Sex, Tafel, Zins, 1)
```

This implementation:
1. Retrieves all the named parameters from Excel globals
2. Gets the value from cell A38 in the Kalkulation sheet
3. Calls the `act_axn_k` function with the appropriate parameters:
   - First parameter: x + A38 value
   - Second parameter: MAX(0, t - A38 value) which translates to max(0, t - A38_value)
   - Third parameter: Sex
   - Fourth parameter: Tafel
   - Fifth parameter: Zins
   - Sixth parameter: 1 (as specified in the formula)",devstral-small-2:24b,10230
Kalkulation,Kalkulation!E38,ArrayFormula,fkt_kalkulation_e38,"'''=B38-P_xt*D38+gamma2*(C38-Act_axn_k(x,n,Sex,Tafel,Zins,1)/Act_axn_k(x,t,Sex,Tafel,Zins,1)*D38)'''","['gamma2', 'k', 'n', 'P_xt', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Based on the Excel formula `=B38-P_xt*D38+gamma2*(C38-Act_axn_k(x,n,Sex,Tafel,Zins,1)/Act_axn_k(x,t,Sex,Tafel,Zins,1)*D38)`, here's the Python implementation:

```python
def fkt_kalkulation_e38():
    B38 = get_cell_value(""Kalkulation!B38"")
    D38 = get_cell_value(""Kalkulation!D38"")
    C38 = get_cell_value(""Kalkulation!C38"")
    gamma2 = get_excel_global('gamma2')
    P_xt = get_excel_global('P_xt')
    x = get_excel_global('x')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    Tafel = get_excel_global('Tafel')
    Zins = get_excel_global('Zins')
    t = get_excel_global('t')

    term1 = B38 - P_xt * D38
    term2 = gamma2 * (C38 - act_axn_k(x, n, Sex, Tafel, Zins, 1) / act_axn_k(x, t, Sex, Tafel, Zins, 1) * D38)
    return term1 + term2
```

This implementation:
1. Gets all cell values using `get_cell_value()`
2. Gets all named ranges using `get_excel_global()`
3. Calculates the formula in two parts (term1 and term2) for clarity
4. Returns the sum of both terms
5. Uses the `act_axn_k()` function that was provided in the available functions list",devstral-small-2:24b,13381
Kalkulation,Kalkulation!F38,str,fkt_kalkulation_f38,'''=VS*E38''',['VS'],[],[],"Based on the Excel formula `=VS*E38`, here's the Python equivalent:

```python
def fkt_kalkulation_f38():
    VS = get_excel_global('VS')
    value = get_cell_value(""Kalkulation!E38"")
    return VS * value
```

This implementation:
1. Retrieves the global named range 'VS' using `get_excel_global`
2. Gets the cell value from ""Kalkulation!E38"" using `get_cell_value`
3. Returns the product of these two values, matching the Excel formula's behavior",devstral-small-2:24b,4758
Kalkulation,Kalkulation!G38,str,fkt_kalkulation_g38,'''=B38+gamma3*C38''',['gamma3'],[],[],"Based on the Excel formula `=B38+gamma3*C38`, here's the Python equivalent:

```python
def fkt_kalkulation_g38():
    gamma3 = get_excel_global('gamma3')
    b38 = get_cell_value(""Kalkulation!B38"")
    c38 = get_cell_value(""Kalkulation!C38"")
    return b38 + gamma3 * c38
```

This Python function:
1. Retrieves the named range 'gamma3' using `get_excel_global`
2. Gets the values from cells B38 and C38 using `get_cell_value`
3. Performs the same calculation as the Excel formula: B38 + gamma3 * C38
4. Returns the result",devstral-small-2:24b,6081
Kalkulation,Kalkulation!H38,ArrayFormula,fkt_kalkulation_h38,"'''=F38+alpha*t*BJB*Act_axn_k(x+A38,MAX(5-A38,0),Sex,Tafel,Zins,1)/Act_axn_k(x,5,Sex,Tafel,Zins,1)'''","['alpha', 'BJB', 'k', 'n', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_h38():
    alpha = get_excel_global('alpha')
    BJB = get_excel_global('BJB')
    k = get_excel_global('k')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    t = get_excel_global('t')
    Tafel = get_excel_global('Tafel')
    x = get_excel_global('x')
    Zins = get_excel_global('Zins')

    F38 = get_cell_value(""Kalkulation!F38"")
    A38 = get_cell_value(""Kalkulation!A38"")

    return F38 + alpha * t * BJB * act_axn_k(x + A38, max(5 - A38, 0), Sex, Tafel, Zins, 1) / act_axn_k(x, 5, Sex, Tafel, Zins, 1)
```

Notes:
1. I've converted the Excel `MAX()` function to Python's built-in `max()` function
2. The Excel formula references `Act_axn_k` which I've translated to the Python function `act_axn_k` that was provided
3. All cell references are properly converted using `get_cell_value()`
4. The function follows the naming convention `fkt_kalkulation_h38` as specified
5. The global variables are retrieved using `get_excel_global()` as provided in the instructions",devstral-small-2:24b,11717
Kalkulation,Kalkulation!I38,str,fkt_kalkulation_i38,"'''=IF(AND(x+A38>=MinAlterFlex,A38>=n-MinRLZFlex),1,0)'''","['MinAlterFlex', 'MinRLZFlex', 'n', 't', 'x']",[],[],"Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_i38():
    MinAlterFlex = get_excel_global('MinAlterFlex')
    MinRLZFlex = get_excel_global('MinRLZFlex')
    n = get_excel_global('n')
    t = get_excel_global('t')
    x = get_excel_global('x')
    A38 = get_cell_value(""Kalkulation!A38"")
    return 1 if (x + A38 >= MinAlterFlex and A38 >= n - MinRLZFlex) else 0
```

This Python function:
1. Retrieves all the named ranges as local variables
2. Gets the value from cell A38 in the Kalkulation sheet
3. Implements the same logic as the Excel formula using Python's conditional expression
4. Returns 1 if both conditions are true, otherwise returns 0",devstral-small-2:24b,7169
Kalkulation,Kalkulation!J38,str,fkt_kalkulation_j38,"'''=IF(OR(A38>n,I38),0,MIN(150,MAX(50,1%*(VS-F38))))'''","['n', 'VS']",[],[],"Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_j38():
    n = get_excel_global('n')
    VS = get_excel_global('VS')
    A38 = get_cell_value(""Kalkulation!A38"")
    I38 = get_cell_value(""Kalkulation!I38"")
    F38 = get_cell_value(""Kalkulation!F38"")

    if A38 > n or I38:
        return 0
    else:
        inner_value = VS - F38
        result = min(150, max(50, 0.01 * inner_value))
        return result
```

This Python function:
1. Gets the global variables n and VS
2. Retrieves the cell values A38, I38, and F38 from the ""Kalkulation"" sheet
3. Implements the same logic as the Excel formula:
   - Returns 0 if A38 > n or I38 is true
   - Otherwise calculates min(150, max(50, 1%*(VS-F38)))
4. Uses Python's built-in min() and max() functions to replicate the Excel behavior",devstral-small-2:24b,9367
Kalkulation,Kalkulation!K38,str,fkt_kalkulation_k38,"'''=MAX(0,H38-J38)'''",[],[],[],"Here's the Python translation of the Excel formula `=MAX(0,H38-J38)`:

```python
def fkt_kalkulation_k38():
    H38 = get_cell_value(""Kalkulation!H38"")
    J38 = get_cell_value(""Kalkulation!J38"")
    return max(0, H38 - J38)
```

This implementation:
1. Creates a function named according to the cell reference (Python naming convention)
2. Retrieves the values from cells H38 and J38 using the provided `get_cell_value` function
3. Calculates the difference between H38 and J38
4. Returns the maximum of either 0 or the calculated difference (equivalent to Excel's MAX function)
5. Follows Python's max() function which works the same way as Excel's MAX function",devstral-small-2:24b,6658
Kalkulation,Kalkulation!L38,str,fkt_kalkulation_l38,"'''=IFERROR(IF(A38>n,0,IF(A38<t,H38/G38,VS)),0)'''","['n', 't', 'VS']",[],[],"Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_l38():
    n = get_excel_global('n')
    t = get_excel_global('t')
    VS = get_excel_global('VS')
    A38 = get_cell_value(""Kalkulation!A38"")
    H38 = get_cell_value(""Kalkulation!H38"")
    G38 = get_cell_value(""Kalkulation!G38"")
    try:
        if A38 > n:
            return 0
        elif A38 < t:
            return H38 / G38
        else:
            return VS
    except:
        return 0
```

This implementation:
1. Retrieves the named ranges n, t, and VS
2. Gets the cell values for A38, H38, and G38
3. Implements the nested IF logic from the Excel formula
4. Uses try-except to handle any errors (equivalent to IFERROR)
5. Returns 0 if any error occurs (the final fallback in the Excel formula)",devstral-small-2:24b,8462
Kalkulation,Kalkulation!B39,ArrayFormula,fkt_kalkulation_b39,"'''=IF(A39<=n,act_nGrAx(x+$A39,MAX(0,n-$A39),Sex,Tafel,Zins)+Act_Dx(x+n,Sex,Tafel,Zins)/Act_Dx(x+$A39,Sex,Tafel,Zins),0)'''","['n', 'Sex', 't', 'Tafel', 'x', 'Zins']","['act_dx', 'act_ngrax']","['```python\ndef act_dx(alter: int, sex: str, tafel: str, zins: float, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_dx', '```python\ndef act_ngr_ax(alter: int, n: int, sex: str, tafel: str, zins: float, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_ngrax']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_b39():
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    t = get_excel_global('t')
    Tafel = get_excel_global('Tafel')
    x = get_excel_global('x')
    Zins = get_excel_global('Zins')
    A39 = get_cell_value(""Kalkulation!A39"")
    return act_ngr_ax(x + A39, max(0, n - A39), Sex, Tafel, Zins) + act_dx(x + n, Sex, Tafel, Zins) / act_dx(x + A39, Sex, Tafel, Zins) if A39 <= n else 0
```

This implementation:
1. Retrieves all the named global variables
2. Gets the cell value from A39
3. Implements the IF condition (using Python's ternary operator)
4. Calls the appropriate functions with the correct parameters
5. Returns the calculated value based on the condition",devstral-small-2:24b,8734
Kalkulation,Kalkulation!C39,ArrayFormula,fkt_kalkulation_c39,"'''=Act_axn_k(x+$A39,MAX(0,n-$A39),Sex,Tafel,Zins,1)'''","['k', 'n', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Based on the Excel formula `=Act_axn_k(x+$A39,MAX(0,n-$A39),Sex,Tafel,Zins,1)`, here's the Python implementation:

```python
def fkt_kalkulation_c39():
    x = get_excel_global('x')
    n = get_excel_global('n')
    Sex = get_excel_global('Sex')
    Tafel = get_excel_global('Tafel')
    Zins = get_excel_global('Zins')

    A39_value = get_cell_value(""Kalkulation!A39"")
    return act_axn_k(x + A39_value, max(0, n - A39_value), Sex, Tafel, Zins, 1)
```

This implementation:
1. Retrieves the global variables used in the formula
2. Gets the value from cell A39 in the Kalkulation sheet
3. Calls the `act_axn_k` function with the appropriate parameters:
   - First parameter: x + A39 value
   - Second parameter: MAX(0, n - A39 value) implemented as max(0, n - A39_value)
   - Third to fifth parameters: the global variables Sex, Tafel, and Zins
   - Sixth parameter: the constant 1 as specified in the formula",devstral-small-2:24b,10155
Kalkulation,Kalkulation!D39,ArrayFormula,fkt_kalkulation_d39,"'''=Act_axn_k(x+$A39,MAX(0,t-$A39),Sex,Tafel,Zins,1)'''","['k', 'n', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Based on the Excel formula `=Act_axn_k(x+$A39,MAX(0,t-$A39),Sex,Tafel,Zins,1)`, here's the Python implementation:

```python
def fkt_kalkulation_d39():
    x = get_excel_global('x')
    t = get_excel_global('t')
    Sex = get_excel_global('Sex')
    Tafel = get_excel_global('Tafel')
    Zins = get_excel_global('Zins')

    A39_value = get_cell_value(""Kalkulation!A39"")
    return act_axn_k(x + A39_value, max(0, t - A39_value), Sex, Tafel, Zins, 1)
```

This implementation:
1. Retrieves the global variables used in the formula
2. Gets the value from cell A39 in the Kalkulation sheet
3. Calls the `act_axn_k` function with the appropriate parameters:
   - First parameter: x + A39 value
   - Second parameter: MAX(0, t - A39 value) implemented as max(0, t - A39_value)
   - Third to fifth parameters: the global variables Sex, Tafel, and Zins
   - Sixth parameter: the constant 1 as specified in the formula",devstral-small-2:24b,10120
Kalkulation,Kalkulation!E39,ArrayFormula,fkt_kalkulation_e39,"'''=B39-P_xt*D39+gamma2*(C39-Act_axn_k(x,n,Sex,Tafel,Zins,1)/Act_axn_k(x,t,Sex,Tafel,Zins,1)*D39)'''","['gamma2', 'k', 'n', 'P_xt', 'Sex', 't', 'Tafel', 'x', 'Zins']",['act_axn_k'],"['```python\ndef act_axn_k(alter: int, n: int, sex: str, tafel: str, zins: float, k: int, gebjahr: int = None, rentenbeginnalter: int = None, schicht: int = 1) -> float:\n```# Excel: act_axn_k']","Here's the Python translation of the Excel formula:

```python
def fkt_kalkulation_e39():
    gamma2 = get_excel_global('gamma2')
    k = get_excel_global('k')
    n = get_excel_global('n')
    P_xt = get_excel_global('P_xt')
    Sex = get_excel_global('Sex')
    t = get_excel_global('t')
    Tafel = get_excel_global('Tafel')
    x = get_excel_global('x')
    Zins = get_excel_global('Zins')

    B39 = get_cell_value(""Kalkulation!B39"")
    D39 = get_cell_value(""Kalkulation!D39"")
    C39 = get_cell_value(""Kalkulation!C39"")

    result = B39 - P_xt * D39 + gamma2 * (C39 - act_axn_k(x, n, Sex, Tafel, Zins, 1) / act_axn_k(x, t, Sex, Tafel, Zins, 1) * D39)
    return result
```

This Python function:
1. Retrieves all the named global variables using `get_excel_global()`
2. Gets the cell values from the specified cells using `get_cell_value()`
3. Implements the exact same calculation as the Excel formula
4. Returns the computed result

The formula structure is preserved exactly as in the Excel version, with the same order of operations and mathematical relationships.",devstral-small-2:24b,11460
